word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
24599,n,отделение,,//static.skyeng.ru/image/download/project/dictionary/id/224658/width/640/height/480,wɪðˈdrɔːəl,Formal separation from an alliance or federation.,0,0.0,3544,68334
24599,n,извлечение,,//static.skyeng.ru/image/download/project/dictionary/id/28731/width/640/height/480,wɪðˈdrɔːəl,"The act of withdrawing blood, tumors, etc.",0,0.0,3544,68331
24599,n,снятие ,,//static.skyeng.ru/image/download/project/dictionary/id/107527/width/640/height/480,wɪðˈdrɔːəl,"When something is taken away so that it is no longer available, or when someone stops being involved in an activity.",0,0.0,3544,242902
24600,n,холодильник,,//static.skyeng.ru/image/download/project/dictionary/id/219407/width/640/height/480,rɪˈfrɪʤəreɪtə,A piece of equipment used for storing food so that it stays fresh (American; 'fridge' is the British term).,1,100.0,3546,103357
24601,n,гнездо,,//static.skyeng.ru/image/download/project/dictionary/id/179667/width/640/height/480,nɛst,A structure in which animals lay eggs or give birth to their young.,6,77.9,3545,194802
24601,n,пулеметное гнездо,,//static.skyeng.ru/image/download/project/dictionary/id/6385/width/640/height/480,nɛst,A kind of gun emplacement.,0,5.6,3545,194803
24601,n,группа подобных предметов,,//static.skyeng.ru/image/download/project/dictionary/id/6386/width/640/height/480,nɛst,Furniture pieces made to fit close together.,6,0.0,3545,194806
24601,n,притон,,//static.skyeng.ru/image/download/project/dictionary/id/19924/width/640/height/480,nɛst,A gang of people (criminals or spies or terrorists) assembled in one locality.,6,0.0,3545,194805
24601,n,уютный уголок,,//static.skyeng.ru/image/download/project/dictionary/id/41673/width/640/height/480,nɛst,A cosy or secluded retreat.,6,0.0,3545,194804
24601,v,гнездиться,,//static.skyeng.ru/image/download/project/dictionary/id/115137/width/640/height/480,nɛst,To live in a nest or build a nest.,6,11.0,3545,194807
24601,v,вставлять,,//static.skyeng.ru/image/download/project/dictionary/id/69352/width/640/height/480,nɛst,Fit together or fit inside.,0,5.5,3545,194808
24602,r,тщательно,,//static.skyeng.ru/image/download/project/dictionary/id/210892/width/640/height/480,ˈθʌrəli,In an exhaustive manner.,4,53.3,3547,22211
24602,r,полностью,,//static.skyeng.ru/image/download/project/dictionary/id/107828/width/640/height/480,ˈθʌrəli,"Completely, very much.",0,46.7,3547,22212
24602,r,тщательно,,//static.skyeng.ru/image/download/project/dictionary/id/107830/width/640/height/480,ˈθʌrəli,Very carefully.,0,0.0,3547,239371
24603,n,просёлочная дорога,,//static.skyeng.ru/image/download/project/dictionary/id/219886/width/640/height/480,leɪn,A narrow road in the country.,4,80.0,3548,118431
24603,n,полоса ,,//static.skyeng.ru/image/download/project/dictionary/id/202934/width/640/height/480,leɪn,"One of the parts that a wide road, marked by lines and intended for one line of traffic.",4,20.0,3548,118432
24603,n,беговая дорожка,,//static.skyeng.ru/image/download/project/dictionary/id/195145/width/640/height/480,leɪn,Each of a number of parallel strips marked on a running track for athletes to run along.,0,0.0,3548,260123
24604,n,предок,,//static.skyeng.ru/image/download/project/dictionary/id/224145/width/640/height/480,'ænsəstə,"A person, more distant than a grandparent, whom a person comes from.",4,100.0,3549,163737
24604,n,узел-предок,,//static.skyeng.ru/image/download/project/dictionary/id/227627/width/640/height/480,'ænsəstə,A node that is connected to all lower-level nodes.,4,0.0,3549,250154
24605,v,порицать,,//static.skyeng.ru/image/download/project/dictionary/id/194837/width/640/height/480,kənˈdɛm,Express strong disapproval of.,6,78.3,3550,88825
24605,v,признавать негодным,,//static.skyeng.ru/image/download/project/dictionary/id/69993/width/640/height/480,kənˈdɛm,Declare or judge unfit for use or habitation.,0,8.7,3550,88826
24605,v,обрекать,,//static.skyeng.ru/image/download/project/dictionary/id/192669/width/640/height/480,kənˈdɛm,Compel or force into a particular state or activity.,0,4.3,3550,88827
24605,v,приговаривать,,//static.skyeng.ru/image/download/project/dictionary/id/8806/width/640/height/480,kənˈdɛm,Pronounce a sentence on (somebody) in a court of law.,0,4.3,3550,88829
24605,v,выдавать,,//static.skyeng.ru/image/download/project/dictionary/id/218033/width/640/height/480,kənˈdɛm,Demonstrate the guilt of (someone).,0,4.3,3550,88828
24605,v,конфисковать,,//static.skyeng.ru/image/download/project/dictionary/id/159025/width/640/height/480,kənˈdɛm,Appropriate (property) for public use.,6,0.0,3550,88830
24606,n,пар,,//static.skyeng.ru/image/download/project/dictionary/id/221635/width/640/height/480,stiːm,A cloud of hot wet substance that is produced when water boils.,4,0.0,3551,92889
24606,v,идти под парами,,//static.skyeng.ru/image/download/project/dictionary/id/86565/width/640/height/480,stiːm,To travel by means of steam power.,4,66.7,3551,92890
24606,v,испускать пар,,//static.skyeng.ru/image/download/project/dictionary/id/71022/width/640/height/480,stiːm,Emit steam.,0,33.3,3551,92891
24606,v,готовить на пару,,//static.skyeng.ru/image/download/project/dictionary/id/80556/width/640/height/480,stiːm,Cook something by letting steam pass over it.,4,0.0,3551,92895
24606,v,парить,,//static.skyeng.ru/image/download/project/dictionary/id/115591/width/640/height/480,stiːm,Rise as vapor.,0,0.0,3551,92892
24606,v,вспылить,,//static.skyeng.ru/image/download/project/dictionary/id/156934/width/640/height/480,stiːm,Get very angry.,4,0.0,3551,92893
24606,v,чистить паром,,//static.skyeng.ru/image/download/project/dictionary/id/153586/width/640/height/480,stiːm,Clean by means of steaming.,4,0.0,3551,92894
24607,n,акцент,,//static.skyeng.ru/image/download/project/dictionary/id/44947/width/640/height/480,ˈæksənt,A distinctive manner of pronouncing words.,3,83.3,3552,226661
24607,n,деталь,,//static.skyeng.ru/image/download/project/dictionary/id/16280/width/640/height/480,ˈæksənt,Special importance or significance.,0,16.7,3552,226662
24607,n,ударение,,//static.skyeng.ru/image/download/project/dictionary/id/36021/width/640/height/480,ˈæksənt,The relative prominence of a syllable or musical note (especially with regard to stress or pitch).,0,0.0,3552,226664
24607,n,акцент,,//static.skyeng.ru/image/download/project/dictionary/id/10066/width/640/height/480,ˈæksənt,The usage or vocabulary that is characteristic of a specific group of people.,0,0.0,3552,226663
24607,n,знак ударения,,//static.skyeng.ru/image/download/project/dictionary/id/93672/width/640/height/480,ˈæksənt,A mark written or printed over a letter to show you how to pronounce it.,0,0.0,3552,226665
24607,v,подчеркивать,,//static.skyeng.ru/image/download/project/dictionary/id/17802/width/640/height/480,ˈæksənt,"To stress, single out as important.",3,0.0,3552,226666
24607,v,акцентировать,,//static.skyeng.ru/image/download/project/dictionary/id/40058/width/640/height/480,ˈæksənt,Put stress on; utter with an accent.,0,0.0,3552,226667
24608,j,оптимистичный,,//static.skyeng.ru/image/download/project/dictionary/id/44739/width/640/height/480,ˌɒptɪˈmɪstɪk,Expecting the best in this best of all possible worlds.,4,100.0,3553,91397
24608,j,оптимистичный,,//static.skyeng.ru/image/download/project/dictionary/id/169834/width/640/height/480,ˌɒptɪˈmɪstɪk,Expecting the best.,4,0.0,3553,91398
24608,j,оптимистичный,,//static.skyeng.ru/image/download/project/dictionary/id/106347/width/640/height/480,ˌɒptɪˈmɪstɪk,Always believing that good things will happen.,0,0.0,3553,238706
24609,v,объединяться,,//static.skyeng.ru/image/download/project/dictionary/id/66925/width/640/height/480,juːˈnaɪt,To join together and act as a group.,5,50.0,3557,54006
24609,v,соединяться,,//static.skyeng.ru/image/download/project/dictionary/id/192170/width/640/height/480,juːˈnaɪt,Become one.,5,50.0,3557,54007
24609,v,объединять,,//static.skyeng.ru/image/download/project/dictionary/id/100319/width/640/height/480,juːˈnaɪt,Bring together for a common purpose or action or ideology or in a shared situation.,5,0.0,3557,54010
24609,v,объединять,,//static.skyeng.ru/image/download/project/dictionary/id/61211/width/640/height/480,juːˈnaɪt,Join or combine.,0,0.0,3557,54011
24609,v,соединяться,,//static.skyeng.ru/image/download/project/dictionary/id/37018/width/640/height/480,juːˈnaɪt,Be or become joined or united or linked.,0,0.0,3557,54009
24609,v,объединять,,//static.skyeng.ru/image/download/project/dictionary/id/107984/width/640/height/480,juːˈnaɪt,"To join together as a group, or to make people join together as a group.",5,0.0,3557,240802
24609,v,соединять,,//static.skyeng.ru/image/download/project/dictionary/id/24407/width/640/height/480,juːˈnaɪt,Have or possess in combination.,5,0.0,3557,54008
24610,n,клетка,для животных,//static.skyeng.ru/image/download/project/dictionary/id/229263/width/640/height/480,keɪʤ,An enclosure made or wire or metal bars in which birds or animals can be kept.,3,66.7,3554,91515
24610,n,клетка,,//static.skyeng.ru/image/download/project/dictionary/id/183427/width/640/height/480,keɪʤ,Something that restricts freedom as a cage restricts movement.,0,33.3,3554,91516
24610,n,ворота,,//static.skyeng.ru/image/download/project/dictionary/id/54875/width/640/height/480,keɪʤ,The net that is the goal in ice hockey.,0,0.0,3554,91518
24610,n,клетка,,//static.skyeng.ru/image/download/project/dictionary/id/73273/width/640/height/480,keɪʤ,A container made of wire or metal bars used for keeping birds or animals in.,3,0.0,3554,231418
24610,n,Джон Кейдж,,//static.skyeng.ru/image/download/project/dictionary/id/13976/width/640/height/480,keɪʤ,United States composer of avant-garde music (1912-1992).,3,0.0,3554,91517
24610,n,кабина,,//static.skyeng.ru/image/download/project/dictionary/id/54351/width/640/height/480,keɪʤ,A movable screen placed behind home base to catch balls during batting practice.,0,0.0,3554,91519
24610,n,клеть,в шахте,//static.skyeng.ru/image/download/project/dictionary/id/191768/width/640/height/480,keɪʤ,The device which is used for moving personnel and materials.,0,0.0,3554,259804
24611,v,снаряжать,,//static.skyeng.ru/image/download/project/dictionary/id/84430/width/640/height/480,ɪˈkwɪp,To provide someone or something with what is needed for a particular purpose.,4,91.7,3556,129628
24611,v,давать,,//static.skyeng.ru/image/download/project/dictionary/id/69378/width/640/height/480,ɪˈkwɪp,Provide with abilities or understanding.,0,8.3,3556,129629
24612,n,креветка,,//static.skyeng.ru/image/download/project/dictionary/id/86256/width/640/height/480,ʃrɪmp,A small crustacean with a shell and ten legs that lives in a sea and is edible ('shrimp' can also be used as the plural form).,3,0.0,3555,81417
24612,n,коротышка,,//static.skyeng.ru/image/download/project/dictionary/id/98351/width/640/height/480,ʃrɪmp,"(informal, often derogatory) somebody who is very small, often a child.",3,0.0,3555,81416
24612,v,ловить креветок,,//static.skyeng.ru/image/download/project/dictionary/id/129981/width/640/height/480,ʃrɪmp,To fish for shrimps.,3,100.0,3555,81419
24613,n,родина,,//static.skyeng.ru/image/download/project/dictionary/id/180572/width/640/height/480,ˈhəʊmlænd,The country where you were born.,0,100.0,3559,146863
24614,n,стойка,,//static.skyeng.ru/image/download/project/dictionary/id/77352/width/640/height/480,ræk,Framework for holding objects.,0,79.2,3561,146037
24614,v,быстро двигаться,,//static.skyeng.ru/image/download/project/dictionary/id/148046/width/640/height/480,ræk,Go at a rack.,0,13.9,3561,146044
24614,v,нагружать,,//static.skyeng.ru/image/download/project/dictionary/id/69944/width/640/height/480,ræk,Stretch to the limits.,0,6.9,3561,146045
24614,v,вздёргивать,,//static.skyeng.ru/image/download/project/dictionary/id/171537/width/640/height/480,ræk,Torture on the rack.,0,0.0,3561,146054
24614,v,нестись,,//static.skyeng.ru/image/download/project/dictionary/id/171712/width/640/height/480,ræk,Run before a gale.,0,0.0,3561,146048
24614,v,захватить,,//static.skyeng.ru/image/download/project/dictionary/id/163287/width/640/height/480,ræk,"Seize together, as of parallel ropes of a tackle in order to prevent running through the block.",0,0.0,3561,146053
